44.1341 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
24.7998 	EXP 	text: autoDraw = False
24.7998 	EXP 	text: height = 0.05
24.7998 	EXP 	text: height = 0.05
24.7998 	EXP 	text: height = 0.05
24.7998 	EXP 	text: text = 'GBP 49.0 today or  GBP 60.0 after 89.0 days'
24.7998 	EXP 	fixation: autoDraw = True
25.7922 	INFO 	Keyboard events cleared
25.7912 	EXP 	text: autoDraw = True
25.8052 	EXP 	fixation: autoDraw = False
26.9343 	EXP 	New trial (rep=1, index=0): <Trial 7 (0 in rep 1) data={'reward_today': 11.0, 'future_reward': 30.0, 'delay': 7.0, 'thisN': 7, 'thisTrialN': 0, 'thisRepN': 1}>
26.9409 	DATA 	Keypress: t
26.9495 	EXP 	fixation: autoDraw = False
26.9495 	EXP 	text: autoDraw = False
26.9495 	EXP 	text: height = 0.05
26.9495 	EXP 	text: height = 0.05
26.9495 	EXP 	text: height = 0.05
26.9495 	EXP 	text: text = 'GBP 11.0 today or  GBP 30.0 after 7.0 days'
26.9495 	EXP 	fixation: autoDraw = True
27.9388 	INFO 	Keyboard events cleared
27.9379 	EXP 	text: autoDraw = True
27.9525 	EXP 	fixation: autoDraw = False
28.9747 	EXP 	New trial (rep=1, index=1): <Trial 8 (1 in rep 1) data={'reward_today': 49.0, 'future_reward': 60.0, 'delay': 89.0, 'thisN': 8, 'thisTrialN': 1, 'thisRepN': 1}>
28.9818 	DATA 	Keypress: t
28.9904 	EXP 	fixation: autoDraw = False
28.9904 	EXP 	text: autoDraw = False
28.9904 	EXP 	text: height = 0.05
28.9904 	EXP 	text: height = 0.05
28.9904 	EXP 	text: height = 0.05
28.9904 	EXP 	text: text = 'GBP 49.0 today or  GBP 60.0 after 89.0 days'
28.9904 	EXP 	fixation: autoDraw = True
29.9780 	INFO 	Keyboard events cleared
29.9768 	EXP 	text: autoDraw = True
29.9908 	EXP 	fixation: autoDraw = False
33.4078 	EXP 	New trial (rep=1, index=2): <Trial 9 (2 in rep 1) data={'reward_today': 15.0, 'future_reward': 35.0, 'delay': 13.0, 'thisN': 9, 'thisTrialN': 2, 'thisRepN': 1}>
33.4152 	DATA 	Keypress: t
33.4237 	EXP 	fixation: autoDraw = False
33.4237 	EXP 	text: autoDraw = False
33.4237 	EXP 	text: height = 0.05
33.4237 	EXP 	text: height = 0.05
33.4237 	EXP 	text: height = 0.05
33.4237 	EXP 	text: text = 'GBP 15.0 today or  GBP 35.0 after 13.0 days'
33.4237 	EXP 	fixation: autoDraw = True
34.4150 	INFO 	Keyboard events cleared
34.4136 	EXP 	text: autoDraw = True
34.4280 	EXP 	fixation: autoDraw = False
36.3028 	EXP 	New trial (rep=1, index=3): <Trial 10 (3 in rep 1) data={'reward_today': 40.0, 'future_reward': 55.0, 'delay': 62.0, 'thisN': 10, 'thisTrialN': 3, 'thisRepN': 1}>
36.3098 	DATA 	Keypress: l
36.3183 	EXP 	fixation: autoDraw = False
36.3183 	EXP 	text: autoDraw = False
36.3183 	EXP 	text: height = 0.05
36.3183 	EXP 	text: height = 0.05
36.3183 	EXP 	text: height = 0.05
36.3183 	EXP 	text: text = 'GBP 40.0 today or  GBP 55.0 after 62.0 days'
36.3183 	EXP 	fixation: autoDraw = True
37.3109 	INFO 	Keyboard events cleared
37.3094 	EXP 	text: autoDraw = True
37.3237 	EXP 	fixation: autoDraw = False
42.9152 	EXP 	New trial (rep=1, index=4): <Trial 11 (4 in rep 1) data={'reward_today': 78.0, 'future_reward': 80.0, 'delay': 162.0, 'thisN': 11, 'thisTrialN': 4, 'thisRepN': 1}>
42.9221 	DATA 	Keypress: t
42.9311 	EXP 	fixation: autoDraw = False
42.9311 	EXP 	text: autoDraw = False
42.9311 	EXP 	text: height = 0.05
42.9311 	EXP 	text: height = 0.05
42.9311 	EXP 	text: height = 0.05
42.9311 	EXP 	text: text = 'GBP 78.0 today or  GBP 80.0 after 162.0 days'
42.9311 	EXP 	fixation: autoDraw = True
43.9247 	INFO 	Keyboard events cleared
43.9233 	EXP 	text: autoDraw = True
43.9388 	EXP 	fixation: autoDraw = False
45.3464 	EXP 	New trial (rep=1, index=5): <Trial 12 (5 in rep 1) data={'reward_today': 67.0, 'future_reward': 75.0, 'delay': 119.0, 'thisN': 12, 'thisTrialN': 5, 'thisRepN': 1}>
45.3531 	DATA 	Keypress: t
45.3616 	EXP 	fixation: autoDraw = False
45.3616 	EXP 	text: autoDraw = False
45.3616 	EXP 	text: height = 0.05
45.3616 	EXP 	text: height = 0.05
45.3616 	EXP 	text: height = 0.05
45.3616 	EXP 	text: text = 'GBP 67.0 today or  GBP 75.0 after 119.0 days'
45.3616 	EXP 	fixation: autoDraw = True
46.3510 	INFO 	Keyboard events cleared
46.3498 	EXP 	text: autoDraw = True
46.3671 	EXP 	fixation: autoDraw = False
47.3317 	EXP 	New trial (rep=1, index=6): <Trial 13 (6 in rep 1) data={'reward_today': 27.0, 'future_reward': 50.0, 'delay': 21.0, 'thisN': 13, 'thisTrialN': 6, 'thisRepN': 1}>
47.3380 	DATA 	Keypress: t
47.3469 	EXP 	fixation: autoDraw = False
47.3469 	EXP 	text: autoDraw = False
47.3469 	EXP 	text: height = 0.05
47.3469 	EXP 	text: height = 0.05
47.3469 	EXP 	text: height = 0.05
47.3469 	EXP 	text: text = 'GBP 27.0 today or  GBP 50.0 after 21.0 days'
47.3469 	EXP 	fixation: autoDraw = True
48.3436 	INFO 	Keyboard events cleared
48.3427 	EXP 	text: autoDraw = True
48.3592 	EXP 	fixation: autoDraw = False
50.2177 	EXP 	New trial (rep=2, index=0): <Trial 14 (0 in rep 2) data={'reward_today': 40.0, 'future_reward': 55.0, 'delay': 62.0, 'thisN': 14, 'thisTrialN': 0, 'thisRepN': 2}>
50.2240 	DATA 	Keypress: l
50.2321 	EXP 	fixation: autoDraw = False
50.2321 	EXP 	text: autoDraw = False
50.2321 	EXP 	text: height = 0.05
50.2321 	EXP 	text: height = 0.05
50.2321 	EXP 	text: height = 0.05
50.2321 	EXP 	text: text = 'GBP 40.0 today or  GBP 55.0 after 62.0 days'
50.2321 	EXP 	fixation: autoDraw = True
51.2270 	INFO 	Keyboard events cleared
51.2255 	EXP 	text: autoDraw = True
51.2395 	EXP 	fixation: autoDraw = False
52.5610 	EXP 	New trial (rep=2, index=1): <Trial 15 (1 in rep 2) data={'reward_today': 78.0, 'future_reward': 80.0, 'delay': 162.0, 'thisN': 15, 'thisTrialN': 1, 'thisRepN': 2}>
52.5674 	DATA 	Keypress: t
52.5761 	EXP 	fixation: autoDraw = False
52.5761 	EXP 	text: autoDraw = False
52.5761 	EXP 	text: height = 0.05
52.5761 	EXP 	text: height = 0.05
52.5761 	EXP 	text: height = 0.05
52.5761 	EXP 	text: text = 'GBP 78.0 today or  GBP 80.0 after 162.0 days'
52.5761 	EXP 	fixation: autoDraw = True
53.5640 	INFO 	Keyboard events cleared
53.5628 	EXP 	text: autoDraw = True
53.5768 	EXP 	fixation: autoDraw = False
55.2505 	EXP 	New trial (rep=2, index=2): <Trial 16 (2 in rep 2) data={'reward_today': 49.0, 'future_reward': 60.0, 'delay': 89.0, 'thisN': 16, 'thisTrialN': 2, 'thisRepN': 2}>
55.2569 	DATA 	Keypress: t
55.2655 	EXP 	fixation: autoDraw = False
55.2655 	EXP 	text: autoDraw = False
55.2655 	EXP 	text: height = 0.05
55.2655 	EXP 	text: height = 0.05
55.2655 	EXP 	text: height = 0.05
55.2655 	EXP 	text: text = 'GBP 49.0 today or  GBP 60.0 after 89.0 days'
55.2655 	EXP 	fixation: autoDraw = True
56.2603 	INFO 	Keyboard events cleared
56.2585 	EXP 	text: autoDraw = True
56.2726 	EXP 	fixation: autoDraw = False
57.8640 	EXP 	New trial (rep=2, index=3): <Trial 17 (3 in rep 2) data={'reward_today': 67.0, 'future_reward': 75.0, 'delay': 119.0, 'thisN': 17, 'thisTrialN': 3, 'thisRepN': 2}>
57.8706 	DATA 	Keypress: t
57.8797 	EXP 	fixation: autoDraw = False
57.8797 	EXP 	text: autoDraw = False
57.8797 	EXP 	text: height = 0.05
57.8797 	EXP 	text: height = 0.05
57.8797 	EXP 	text: height = 0.05
57.8797 	EXP 	text: text = 'GBP 67.0 today or  GBP 75.0 after 119.0 days'
57.8797 	EXP 	fixation: autoDraw = True
58.8744 	INFO 	Keyboard events cleared
58.8728 	EXP 	text: autoDraw = True
58.8896 	EXP 	fixation: autoDraw = False
60.1051 	EXP 	New trial (rep=2, index=4): <Trial 18 (4 in rep 2) data={'reward_today': 27.0, 'future_reward': 50.0, 'delay': 21.0, 'thisN': 18, 'thisTrialN': 4, 'thisRepN': 2}>
60.1127 	DATA 	Keypress: t
60.1214 	EXP 	fixation: autoDraw = False
60.1214 	EXP 	text: autoDraw = False
60.1214 	EXP 	text: height = 0.05
60.1214 	EXP 	text: height = 0.05
60.1214 	EXP 	text: height = 0.05
60.1214 	EXP 	text: text = 'GBP 27.0 today or  GBP 50.0 after 21.0 days'
60.1214 	EXP 	fixation: autoDraw = True
61.1139 	INFO 	Keyboard events cleared
61.1130 	EXP 	text: autoDraw = True
61.1271 	EXP 	fixation: autoDraw = False
64.4876 	EXP 	New trial (rep=2, index=5): <Trial 19 (5 in rep 2) data={'reward_today': 11.0, 'future_reward': 30.0, 'delay': 7.0, 'thisN': 19, 'thisTrialN': 5, 'thisRepN': 2}>
64.4943 	DATA 	Keypress: l
64.5027 	EXP 	fixation: autoDraw = False
64.5027 	EXP 	text: autoDraw = False
64.5027 	EXP 	text: height = 0.05
64.5027 	EXP 	text: height = 0.05
64.5027 	EXP 	text: height = 0.05
64.5027 	EXP 	text: text = 'GBP 11.0 today or  GBP 30.0 after 7.0 days'
64.5027 	EXP 	fixation: autoDraw = True
65.4870 	INFO 	Keyboard events cleared
65.4860 	EXP 	text: autoDraw = True
65.5009 	EXP 	fixation: autoDraw = False
67.4210 	EXP 	New trial (rep=2, index=6): <Trial 20 (6 in rep 2) data={'reward_today': 15.0, 'future_reward': 35.0, 'delay': 13.0, 'thisN': 20, 'thisTrialN': 6, 'thisRepN': 2}>
67.4289 	DATA 	Keypress: l
67.4374 	EXP 	fixation: autoDraw = False
67.4374 	EXP 	text: autoDraw = False
67.4374 	EXP 	text: height = 0.05
67.4374 	EXP 	text: height = 0.05
67.4374 	EXP 	text: height = 0.05
67.4374 	EXP 	text: text = 'GBP 15.0 today or  GBP 35.0 after 13.0 days'
67.4374 	EXP 	fixation: autoDraw = True
68.4194 	INFO 	Keyboard events cleared
68.4183 	EXP 	text: autoDraw = True
68.4593 	EXP 	fixation: autoDraw = False
71.4668 	EXP 	New trial (rep=3, index=0): <Trial 21 (0 in rep 3) data={'reward_today': 11.0, 'future_reward': 30.0, 'delay': 7.0, 'thisN': 21, 'thisTrialN': 0, 'thisRepN': 3}>
71.4733 	DATA 	Keypress: t
71.4817 	EXP 	fixation: autoDraw = False
71.4817 	EXP 	text: autoDraw = False
71.4817 	EXP 	text: height = 0.05
71.4817 	EXP 	text: height = 0.05
71.4817 	EXP 	text: height = 0.05
71.4817 	EXP 	text: text = 'GBP 11.0 today or  GBP 30.0 after 7.0 days'
71.4817 	EXP 	fixation: autoDraw = True
72.4714 	INFO 	Keyboard events cleared
72.4704 	EXP 	text: autoDraw = True
72.4863 	EXP 	fixation: autoDraw = False
94.8767 	EXP 	New trial (rep=3, index=1): <Trial 22 (1 in rep 3) data={'reward_today': 67.0, 'future_reward': 75.0, 'delay': 119.0, 'thisN': 22, 'thisTrialN': 1, 'thisRepN': 3}>
94.8833 	DATA 	Keypress: l
94.8920 	EXP 	fixation: autoDraw = False
94.8920 	EXP 	text: autoDraw = False
94.8920 	EXP 	text: height = 0.05
94.8920 	EXP 	text: height = 0.05
94.8920 	EXP 	text: height = 0.05
94.8920 	EXP 	text: text = 'GBP 67.0 today or  GBP 75.0 after 119.0 days'
94.8920 	EXP 	fixation: autoDraw = True
95.8887 	INFO 	Keyboard events cleared
95.8875 	EXP 	text: autoDraw = True
95.9033 	EXP 	fixation: autoDraw = False
96.7163 	EXP 	New trial (rep=3, index=2): <Trial 23 (2 in rep 3) data={'reward_today': 49.0, 'future_reward': 60.0, 'delay': 89.0, 'thisN': 23, 'thisTrialN': 2, 'thisRepN': 3}>
96.7233 	DATA 	Keypress: t
96.7320 	EXP 	fixation: autoDraw = False
96.7320 	EXP 	text: autoDraw = False
96.7320 	EXP 	text: height = 0.05
96.7320 	EXP 	text: height = 0.05
96.7320 	EXP 	text: height = 0.05
96.7320 	EXP 	text: text = 'GBP 49.0 today or  GBP 60.0 after 89.0 days'
96.7320 	EXP 	fixation: autoDraw = True
97.7196 	INFO 	Keyboard events cleared
97.7185 	EXP 	text: autoDraw = True
97.7338 	EXP 	fixation: autoDraw = False
98.9367 	EXP 	New trial (rep=3, index=3): <Trial 24 (3 in rep 3) data={'reward_today': 78.0, 'future_reward': 80.0, 'delay': 162.0, 'thisN': 24, 'thisTrialN': 3, 'thisRepN': 3}>
98.9438 	DATA 	Keypress: t
98.9532 	EXP 	fixation: autoDraw = False
98.9532 	EXP 	text: autoDraw = False
98.9532 	EXP 	text: height = 0.05
98.9532 	EXP 	text: height = 0.05
98.9532 	EXP 	text: height = 0.05
98.9532 	EXP 	text: text = 'GBP 78.0 today or  GBP 80.0 after 162.0 days'
98.9532 	EXP 	fixation: autoDraw = True
99.9476 	INFO 	Keyboard events cleared
99.9462 	EXP 	text: autoDraw = True
99.9605 	EXP 	fixation: autoDraw = False
100.5860 	EXP 	New trial (rep=3, index=4): <Trial 25 (4 in rep 3) data={'reward_today': 27.0, 'future_reward': 50.0, 'delay': 21.0, 'thisN': 25, 'thisTrialN': 4, 'thisRepN': 3}>
100.5928 	DATA 	Keypress: t
100.6017 	EXP 	fixation: autoDraw = False
100.6017 	EXP 	text: autoDraw = False
100.6017 	EXP 	text: height = 0.05
100.6017 	EXP 	text: height = 0.05
100.6017 	EXP 	text: height = 0.05
100.6017 	EXP 	text: text = 'GBP 27.0 today or  GBP 50.0 after 21.0 days'
100.6017 	EXP 	fixation: autoDraw = True
101.5945 	INFO 	Keyboard events cleared
101.5934 	EXP 	text: autoDraw = True
101.6075 	EXP 	fixation: autoDraw = False
102.8231 	EXP 	New trial (rep=3, index=5): <Trial 26 (5 in rep 3) data={'reward_today': 15.0, 'future_reward': 35.0, 'delay': 13.0, 'thisN': 26, 'thisTrialN': 5, 'thisRepN': 3}>
102.8310 	DATA 	Keypress: l
102.8396 	EXP 	fixation: autoDraw = False
102.8396 	EXP 	text: autoDraw = False
102.8396 	EXP 	text: height = 0.05
102.8396 	EXP 	text: height = 0.05
102.8396 	EXP 	text: height = 0.05
102.8396 	EXP 	text: text = 'GBP 15.0 today or  GBP 35.0 after 13.0 days'
102.8396 	EXP 	fixation: autoDraw = True
103.8240 	INFO 	Keyboard events cleared
103.8226 	EXP 	text: autoDraw = True
103.8380 	EXP 	fixation: autoDraw = False
107.1895 	EXP 	New trial (rep=3, index=6): <Trial 27 (6 in rep 3) data={'reward_today': 40.0, 'future_reward': 55.0, 'delay': 62.0, 'thisN': 27, 'thisTrialN': 6, 'thisRepN': 3}>
107.1971 	DATA 	Keypress: l
107.2056 	EXP 	fixation: autoDraw = False
107.2056 	EXP 	text: autoDraw = False
107.2056 	EXP 	text: height = 0.05
107.2056 	EXP 	text: height = 0.05
107.2056 	EXP 	text: height = 0.05
