trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,fixation.started,target.started,mouse.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
184,0,184,0,306.1739608999924,,306.14993799998774,5,306.1739608999924,306.1739608999924,0.015420100011397153,307.59577439998975,[-0.02],[-0.395],[1],[0],[0],[1.4308091000129934],['target'],487467,001,2024-10-04_11h20.40.654,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-04 11h20.49.226122 +0530,
185,0,185,0,307.64045049998094,,307.5995873999782,10,307.64045049998094,307.64045049998094,0.027827999991131946,308.94540989998495,[-0.011875],[0.035],[1],[0],[0],[1.3183294000045862],['target'],487467,001,2024-10-04_11h20.40.654,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-04 11h20.49.226122 +0530,
186,0,186,0,308.97427859998425,,308.949011299992,5,308.97427859998425,308.97427859998425,0.016797399992356077,310.3295010999718,[-0.079375],[0.228125],[1],[0],[0],[1.3640447000216227],['target'],487467,001,2024-10-04_11h20.40.654,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-04 11h20.49.226122 +0530,
187,0,187,0,310.3746312999865,,310.3331568999856,10,310.3746312999865,310.3746312999865,0.029318899993086234,312.71194149999064,[0.39875],[-0.385],[1],[0],[0],[2.349814899993362],['target'],487467,001,2024-10-04_11h20.40.654,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-04 11h20.49.226122 +0530,
188,0,188,0,312.7571669999743,,312.7156121999724,10,312.7571669999743,312.7571669999743,0.0287462999986019,314.1789617999748,[0.290625],[0.131875],[1],[0],[0],[1.4348575999902096],['target'],487467,001,2024-10-04_11h20.40.654,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-04 11h20.49.226122 +0530,
189,0,189,0,314.2073015999922,,314.1826570999983,5,314.2073015999922,314.2073015999922,0.015249499992933124,315.61227729998063,[-0.13875],[-0.295625],[1],[0],[0],[1.4146208000020124],['target'],487467,001,2024-10-04_11h20.40.654,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-04 11h20.49.226122 +0530,
190,0,190,0,315.6380602999998,,315.6159240999841,5,315.6380602999998,315.6380602999998,0.01482350000878796,317.029710599978,[0.42125],[0.171875],[1],[0],[0],[1.3992623000231106],['target'],487467,001,2024-10-04_11h20.40.654,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-04 11h20.49.226122 +0530,
191,0,191,0,317.05702289997134,,317.033847099985,5,317.05702289997134,317.05702289997134,0.016065400006482378,318.67839529999765,[-0.095],[0.31625],[1],[0],[0],[1.629133299982641],['target'],487467,001,2024-10-04_11h20.40.654,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-04 11h20.49.226122 +0530,
192,0,192,0,318.7236835999938,,318.6819825999846,10,318.7236835999938,318.7236835999938,0.02825860001030378,320.59611489999224,[-0.430625],[0.40125],[1],[0],[0],[1.8861704999872018],['target'],487467,001,2024-10-04_11h20.40.654,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-04 11h20.49.226122 +0530,
193,0,193,0,320.62470029998804,,320.59980589998304,5,320.62470029998804,320.62470029998804,0.015542999986791983,322.24617539998144,[0.139375],[-0.29875],[1],[0],[0],[1.6312479999905918],['target'],487467,001,2024-10-04_11h20.40.654,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-04 11h20.49.226122 +0530,
194,0,194,0,322.29075679997914,,322.2497076999862,10,322.29075679997914,322.29075679997914,0.02849249998689629,323.39566509998986,[-0.008125],[-0.275625],[1],[0],[0],[1.1178638000274077],[],487467,001,2024-10-04_11h20.40.654,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-04 11h20.49.226122 +0530,
195,0,195,0,323.42261119998875,,323.399236199999,5,323.42261119998875,323.42261119998875,0.015734999993583187,325.1460238999862,[-0.053125],[0.409375],[1],[0],[0],[1.7314253999793436],['target'],487467,001,2024-10-04_11h20.40.654,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-04 11h20.49.226122 +0530,
196,0,196,0,325.172573799995,,325.14961949997814,5,325.172573799995,325.172573799995,0.015247500006807968,327.01226529999985,[0.435625],[0.074375],[1],[0],[0],[1.8477198999898974],['target'],487467,001,2024-10-04_11h20.40.654,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-04 11h20.49.226122 +0530,
197,0,197,0,327.0577854999865,,327.0158736999729,10,327.0577854999865,327.0577854999865,0.028651000000536442,328.2781387999712,[0.44875],[0.33875],[1],[0],[0],[1.233930699992925],['target'],487467,001,2024-10-04_11h20.40.654,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-04 11h20.49.226122 +0530,
198,0,198,0,328.3237157999829,,328.2819614999753,10,328.3237157999829,328.3237157999829,0.0296362999943085,329.7785713999765,[-0.503125],[-0.31375],[1],[0],[0],[1.4673550000006799],[],487467,001,2024-10-04_11h20.40.654,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-04 11h20.49.226122 +0530,
199,0,199,0,329.81891239999095,,329.7815035999811,10,329.81891239999095,329.81891239999095,0.02453070000046864,331.47845569998026,[0.233125],[0.051875],[1],[0],[0],[1.6725563000072725],['target'],487467,001,2024-10-04_11h20.40.654,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-04 11h20.49.226122 +0530,
