trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,fixation.started,target.started,mouse.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
83,0,83,0,153.95806679996895,,153.93036909995135,10,153.95806679996895,153.95806679996895,0.018809399974998087,156.56152609997662,[0.3275],[0.4475],[1],[0],[0],[2.612448300002143],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
84,0,84,0,156.5796158000012,,156.56366779998643,5,156.5796158000012,156.5796158000012,0.010014800005592406,158.2439897999866,[0.2825],[-0.186875],[1],[0],[0],[1.6703574000275694],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
85,0,85,0,158.26187539997045,,158.24631719995523,5,158.26187539997045,158.26187539997045,0.009774599981028587,160.17763199994806,[0.26875],[0.445625],[1],[0],[0],[1.9215569000225514],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
86,0,86,0,160.19635639997432,,160.179891399981,5,160.19635639997432,160.19635639997432,0.010306800017133355,162.37717989995144,[-0.33375],[-0.449375],[1],[0],[0],[2.1869854000397027],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
87,0,87,0,162.4074866999872,,162.37930109997978,10,162.4074866999872,162.4074866999872,0.01949370000511408,164.09381509997183,[-0.039375],[-0.17625],[1],[0],[0],[1.6950017999624833],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
88,0,88,0,164.12417869997444,,164.09596249996684,10,164.12417869997444,164.12417869997444,0.018846899969503284,165.74376609997125,[0.3225],[-0.07125],[1],[0],[0],[1.6290335999801755],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
89,0,89,0,165.7753688999801,,165.74589239998022,10,165.7753688999801,165.7753688999801,0.020914599997922778,167.4110205999459,[0.403125],[-0.305],[1],[0],[0],[1.6442652000114322],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
90,0,90,0,167.44131449999986,,167.413170899963,10,167.44131449999986,167.44131449999986,0.019077600038144737,168.89361489994917,[-0.031875],[-0.37625],[1],[0],[0],[1.4613918000250123],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
91,0,91,0,168.9138557999977,,168.896168999956,5,168.9138557999977,168.9138557999977,0.011633899994194508,170.67820429999847,[-0.45375],[0.3725],[1],[0],[0],[1.7704736999585293],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
92,0,92,0,170.7115410999977,,170.68124999996508,10,170.7115410999977,170.7115410999977,0.021703700011130422,171.91026419994887,[-0.38375],[0.476875],[1],[0],[0],[1.2076579999993555],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
93,0,93,0,171.94023649999872,,171.9124050999526,10,171.94023649999872,171.94023649999872,0.01918970001861453,173.6434917000006,[-0.26375],[0.11375],[1],[0],[0],[1.7119235999998637],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
94,0,94,0,173.66162779997103,,173.64563139999518,5,173.66162779997103,173.66162779997103,0.009788300027139485,175.51127469999483,[0.430625],[-0.34],[1],[0],[0],[1.8557717999792658],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
95,0,95,0,175.54458789998898,,175.51371809997363,10,175.54458789998898,175.54458789998898,0.021488600003067404,177.17766559997108,[0.370625],[0.065],[1],[0],[0],[1.642526799987536],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
96,0,96,0,177.19660339999245,,177.1799893999705,5,177.19660339999245,177.19660339999245,0.010300600028131157,179.11014219996287,[-0.193125],[0.43375],[1],[0],[0],[1.9198054000153206],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
97,0,97,0,179.12821789999725,,179.1122475999873,5,179.12821789999725,179.12821789999725,0.009742800029926002,181.29354949999833,[0.436875],[-0.419375],[1],[0],[0],[2.1714893999742344],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
98,0,98,0,181.31187609996414,,181.2957776999683,5,181.31187609996414,181.31187609996414,0.00992369995219633,182.8282395999995,[-0.276875],[0.283125],[1],[0],[0],[1.5224183999816887],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
99,0,99,0,182.84741879999638,,182.8312128999969,5,182.84741879999638,182.84741879999638,0.010327900003176183,184.62663879996398,[0.245625],[0.4225],[1],[0],[0],[1.7851771999849007],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
100,0,100,0,184.6583947999752,,184.62927999999374,10,184.6583947999752,184.6583947999752,0.020101899979636073,186.05972859996837,[0.3425],[0.026875],[1],[0],[0],[1.4105054999818094],[],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
101,0,101,0,186.07735999999568,,186.06184709997615,5,186.07735999999568,186.07735999999568,0.009779300016816705,187.82692569994833,[0.045],[0.486875],[1],[0],[0],[1.7552735999925062],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
102,0,102,0,187.84441429999424,,187.82906199997524,5,187.84441429999424,187.84441429999424,0.009761900000739843,189.44357429997763,[0.185],[-0.411875],[1],[0],[0],[1.6048123000073247],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
103,0,103,0,189.46118009998463,,189.44567249994725,5,189.46118009998463,189.46118009998463,0.009862000006251037,190.89303799998015,[0.371875],[-0.33],[1],[0],[0],[1.4375575999729335],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
104,0,104,0,190.91098089999286,,190.89513269998133,5,190.91098089999286,190.91098089999286,0.009715099993627518,192.62654430000111,[0.475625],[0.2225],[1],[0],[0],[1.7217379999929108],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
105,0,105,0,192.65626969997538,,192.62878739996813,10,192.65626969997538,192.65626969997538,0.019139899988658726,194.0102193999919,[-0.37875],[-0.241875],[1],[0],[0],[1.362440400000196],[],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
106,0,106,0,194.02799169998616,,194.01234389998717,5,194.02799169998616,194.02799169998616,0.009806299989577383,195.5110007999465,[0.015],[-0.13625],[1],[0],[0],[1.4888242000015453],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
107,0,107,0,195.5290182000026,,195.5135054999846,5,195.5290182000026,195.5290182000026,0.00968529999954626,197.04310009995243,[0.35375],[0.39125],[1],[0],[0],[1.5198332999716513],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
108,0,108,0,197.0755495999474,,197.04571519995807,10,197.0755495999474,197.0755495999474,0.02042549999896437,198.59268289996544,[-0.07],[0.37875],[1],[0],[0],[1.5267184000113048],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
109,0,109,0,198.62288089998765,,198.59480619995156,10,198.62288089998765,198.62288089998765,0.018914600019343197,199.97731759998715,[-0.095],[-0.064375],[1],[0],[0],[1.3635728000081144],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
110,0,110,0,199.99551889998838,,199.9794441999984,5,199.99551889998838,199.99551889998838,0.00995640002656728,201.4101600999711,[-0.080625],[0.030625],[1],[0],[0],[1.4206009000190534],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
111,0,111,0,201.44700519996695,,201.41326969995862,10,201.44700519996695,201.44700519996695,0.02414739999221638,203.3422107999795,[0.011875],[-0.07875],[1],[0],[0],[1.9048717999830842],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
112,0,112,0,203.3716455999529,,203.34437059995253,10,203.3716455999529,203.3716455999529,0.019231999991461635,205.1921500999597,[0.4575],[-0.051875],[1],[0],[0],[1.8285335999680683],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
113,0,113,0,205.22242609999375,,205.19433239998762,10,205.22242609999375,205.22242609999375,0.019306299975141883,207.1920905999723,[-0.1525],[0.315625],[1],[0],[0],[1.9785450999625027],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
114,0,114,0,207.22325169999385,,207.1951168999658,10,207.22325169999385,207.22325169999385,0.02003259997582063,208.74255599995377,[-0.48125],[-0.255625],[1],[0],[0],[1.5276911000255495],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
115,0,115,0,208.77220899995882,,208.74471619998803,10,208.77220899995882,208.77220899995882,0.01899700000649318,210.4594355999725,[-0.47125],[0.4],[1],[0],[0],[1.695803500013426],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
116,0,116,0,210.4889629999525,,210.46156889997656,10,210.4889629999525,210.4889629999525,0.019106400024611503,211.75932149996515,[-0.279375],[0.23375],[1],[0],[0],[1.2787221999606118],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
117,0,117,0,211.7768712999532,,211.76145579997683,5,211.7768712999532,211.7768712999532,0.009791600052267313,213.24234989995603,[0.190625],[0.03625],[1],[0],[0],[1.4711772999726236],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
118,0,118,0,213.27303819998633,,213.2447441999684,10,213.27303819998633,213.27303819998633,0.01939709996804595,215.10914409998804,[-0.354375],[-0.306875],[1],[0],[0],[1.844970199977979],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
119,0,119,0,215.13928029994713,,215.11130569997476,10,215.13928029994713,215.13928029994713,0.01930370001355186,219.11032109998632,[0.0225],[0.15625],[1],[0],[0],[3.9798424000036903],[],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
120,0,120,0,219.1276001999504,,219.1124224999803,5,219.1276001999504,219.1276001999504,0.009634399961214513,220.64283949998207,[0.455],[0.068125],[1],[0],[0],[1.5207822999800555],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
121,0,121,0,220.6630363999866,,220.64607329998398,5,220.6630363999866,220.6630363999866,0.011030199995730072,222.72715150000295,[0.198125],[-0.4775],[1],[0],[0],[2.0700509000453167],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
122,0,122,0,222.758776499948,,222.73042119998718,10,222.758776499948,222.758776499948,0.019311499956529588,225.24310139997397,[-0.14375],[0.220625],[1],[0],[0],[2.493745299987495],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
123,0,123,0,225.260669899988,,225.24523869995028,5,225.260669899988,225.260669899988,0.009788500028662384,226.95963800000027,[0.393125],[0.32875],[1],[0],[0],[1.7046766999992542],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
124,0,124,0,226.99302969995188,,226.9622437999933,10,226.99302969995188,226.99302969995188,0.021460200019646436,228.42666909995023,[-0.125625],[0.224375],[1],[0],[0],[1.4431205000146292],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
125,0,125,0,228.44561090000207,,228.4289888999774,5,228.44561090000207,228.44561090000207,0.01047939999261871,230.09312169998884,[-0.485625],[0.224375],[1],[0],[0],[1.6536399000324309],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
126,0,126,0,230.12499280000338,,230.0963788999943,10,230.12499280000338,230.12499280000338,0.01962380000622943,231.84320779994596,[0.19125],[0.391875],[1],[0],[0],[1.7275352999567986],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
127,0,127,0,231.8636669999687,,231.84655269997893,5,231.8636669999687,231.8636669999687,0.0115904999547638,234.57617969997227,[0.21125],[0.081875],[1],[0],[0],[2.7181107999640517],[],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
128,0,128,0,234.60804809996625,,234.57956679997733,10,234.60804809996625,234.60804809996625,0.019990200002212077,236.54184099996928,[-0.0175],[-0.359375],[1],[0],[0],[1.942619699984789],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
129,0,129,0,236.57193259999622,,236.54419939999934,10,236.57193259999622,236.57193259999622,0.018774199998006225,237.90979409997817,[0.430625],[0.01625],[1],[0],[0],[1.346861700003501],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
130,0,130,0,237.93030049995286,,237.91245199996047,5,237.93030049995286,237.93030049995286,0.011021999991498888,239.55969779996667,[0.025],[0.110625],[1],[0],[0],[1.636419599992223],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
131,0,131,0,239.57767329999479,,239.5619020999875,5,239.57767329999479,239.57767329999479,0.009787699964363128,240.9255853999639,[-0.33125],[0.465],[1],[0],[0],[1.3539019000018016],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
132,0,132,0,240.94383829995058,,240.92774889996508,5,240.94383829995058,240.94383829995058,0.010006900003645569,242.725498099986,[-0.388125],[-0.165],[1],[0],[0],[1.7877882000175305],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
133,0,133,0,242.7446388999815,,242.72818679997,5,242.7446388999815,242.7446388999815,0.010992800001986325,243.95856199995615,[-0.12125],[0.155625],[1],[0],[0],[1.2193556999554858],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
134,0,134,0,243.9899846999906,,243.961811999965,10,243.9899846999906,243.9899846999906,0.01985069998772815,245.19264959997963,[-0.18375],[0.140625],[1],[0],[0],[1.2113015999784693],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
135,0,135,0,245.22466669999994,,245.19502549996832,10,245.22466669999994,245.22466669999994,0.02039269998203963,247.14147919998504,[0.40375],[-0.22125],[1],[0],[0],[1.9261413000058383],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
136,0,136,0,247.15920019999612,,247.1436952999793,5,247.15920019999612,247.15920019999612,0.0097354999743402,248.74160660000052,[-0.34625],[0.43125],[1],[0],[0],[1.588129999989178],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
137,0,137,0,248.7721740999841,,248.74453219998395,10,248.7721740999841,248.7721740999841,0.018860000011045486,250.408153700002,[-0.03125],[0.0325],[1],[0],[0],[1.6448835000046529],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
138,0,138,0,250.43721349997213,,250.41031979996478,10,250.43721349997213,250.43721349997213,0.018732600030489266,252.1084391999757,[-0.178125],[0.47625],[1],[0],[0],[1.6793862000340596],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
139,0,139,0,252.12590349995298,,252.11056839994853,5,252.12590349995298,252.12590349995298,0.009779600019101053,253.241935500002,[-0.31625],[0.439375],[1],[0],[0],[1.1216398000251502],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
140,0,140,0,253.27227409998886,,253.2440717999707,10,253.27227409998886,253.27227409998886,0.01917630003299564,254.82591979997233,[0.25625],[-0.11625],[1],[0],[0],[1.5627760000061244],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
141,0,141,0,254.843882999965,,254.82807379995938,5,254.843882999965,254.843882999965,0.00976230000378564,256.09141799999634,[0.0275],[0.2575],[1],[0],[0],[1.253549099958036],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
142,0,142,0,256.12199349998264,,256.0943480999558,10,256.12199349998264,256.12199349998264,0.01914839999517426,257.47542009997414,[-0.01875],[0.09125],[1],[0],[0],[1.3620719999889843],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
143,0,143,0,257.49369129998377,,257.47754809999606,5,257.49369129998377,257.49369129998377,0.009739400004036725,259.0587320999475,[0.378125],[-0.155625],[1],[0],[0],[1.5715202999999747],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
144,0,144,0,259.08824620000087,,259.0608935999917,10,259.08824620000087,259.08824620000087,0.018932299979496747,260.50767569994787,[-0.069375],[0.1575],[1],[0],[0],[1.4279897000524215],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
145,0,145,0,260.52548099996056,,260.50980999995954,5,260.52548099996056,260.52548099996056,0.009836699988227338,262.14247269998305,[-0.320625],[-0.190625],[1],[0],[0],[1.6227107000304386],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
146,0,146,0,262.17357469996205,,262.1449505999917,10,262.17357469996205,262.17357469996205,0.019963900034781545,263.85829109995393,[0.04625],[-0.12625],[1],[0],[0],[1.6934053999721073],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
147,0,147,0,263.88785389997065,,263.86047580000013,10,263.88785389997065,263.88785389997065,0.018747300026006997,265.7244113999768,[-0.26625],[0.3075],[1],[0],[0],[1.8452785999979824],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
148,0,148,0,265.755185899965,,265.7270354999928,10,265.755185899965,265.755185899965,0.018787699984386563,267.4409495999571,[-0.06125],[0.130625],[1],[0],[0],[1.6953407999826595],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
149,0,149,0,267.4715403000009,,267.4432173999958,10,267.4715403000009,267.4715403000009,0.019452700042165816,268.9583882999723,[-0.034375],[0.005625],[1],[0],[0],[1.495773200003896],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
150,0,150,0,268.97605679999106,,268.9606598999817,5,268.97605679999106,268.97605679999106,0.009679800015874207,270.4088627999881,[-0.28],[-0.149375],[1],[0],[0],[1.4385758000425994],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
151,0,151,0,270.4286933999974,,270.41123499994865,5,270.4286933999974,270.4286933999974,0.01092680002329871,271.77419649995863,[0.033125],[0.424375],[1],[0],[0],[1.3521277999971062],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
152,0,152,0,271.8042817999958,,271.7763542999746,10,271.8042817999958,271.8042817999958,0.01894670003093779,273.04180819995236,[0.07625],[0.26],[1],[0],[0],[1.2465904999990016],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
153,0,153,0,273.0716748999548,,273.0439608999877,10,273.0716748999548,273.0716748999548,0.01910959999077022,274.60818749998,[0.37625],[0.10125],[1],[0],[0],[1.5451135999755934],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
154,0,154,0,274.62832039996283,,274.6106189999846,5,274.62832039996283,274.62832039996283,0.011437000008299947,276.77484739996726,[0.394375],[0.055],[1],[0],[0],[2.1529038000153378],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
155,0,155,0,276.8107923999778,,276.7788913999684,10,276.8107923999778,276.8107923999778,0.022772700001951307,278.1078354999772,[-0.16],[-0.285625],[1],[0],[0],[1.3064725000294857],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
156,0,156,0,278.1380752999685,,278.1099847999867,10,278.1380752999685,278.1380752999685,0.019324099994264543,279.3574389999849,[0.16875],[0.31375],[1],[0],[0],[1.2281606000033207],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
157,0,157,0,279.38830999995116,,279.36006749997614,10,279.38830999995116,279.38830999995116,0.0197825999930501,281.15733909996925,[0.483125],[0.335625],[1],[0],[0],[1.7776552999857813],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
158,0,158,0,281.1872262999532,,281.15976129996125,10,281.1872262999532,281.1872262999532,0.019246400042902678,283.3907018000027,[-0.240625],[-0.394375],[1],[0],[0],[2.2118325000046752],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
159,0,159,0,283.42172399995616,,283.3929892999586,10,283.42172399995616,283.42172399995616,0.019890099996700883,285.0570537999738,[0.025625],[0.114375],[1],[0],[0],[1.6442800000077114],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
160,0,160,0,285.0861967999954,,285.05919489997905,10,285.0861967999954,285.0861967999954,0.01849360001506284,286.62418569996953,[-0.214375],[0.008125],[1],[0],[0],[1.5464094000053592],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
161,0,161,0,286.6428339999984,,286.6267866999842,5,286.6428339999984,286.6428339999984,0.010001200018450618,288.30736259999685,[-0.210625],[0.296875],[1],[0],[0],[1.6706064000027254],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
162,0,162,0,288.32611639995594,,288.30964579997817,5,288.32611639995594,288.32611639995594,0.010546399978920817,289.5742898999597,[-0.168125],[0.424375],[1],[0],[0],[1.254233599989675],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
163,0,163,0,289.60326009994606,,289.5764033999876,10,289.60326009994606,289.60326009994606,0.01853950001532212,292.20709219999844,[-0.160625],[-0.2325],[1],[0],[0],[2.6121992000262253],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
164,0,164,0,292.2250995999784,,292.20921549998457,5,292.2250995999784,292.2250995999784,0.009530299983453006,294.20720499998424,[0.414375],[-0.401875],[1],[0],[0],[1.988505199959036],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
165,0,165,0,294.23830229998566,,294.2094598999829,10,294.23830229998566,294.23830229998566,0.019788900041021407,296.34091519995127,[-0.378125],[-0.389375],[1],[0],[0],[2.111670700018294],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
166,0,166,0,296.37030680000316,,296.34311419998994,10,296.37030680000316,296.37030680000316,0.01904019998619333,297.90692359994864,[-0.15125],[0.433125],[1],[0],[0],[1.5447809000033885],['target'],718461,001,2024-10-05_14h53.16.918,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h53.23.690939 +0530,
