trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,fixation.started,target.started,mouse.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
18,0,18,0,32.13934170000721,,32.099510599975474,10,32.13934170000721,32.13934170000721,0.028087600017897785,33.81153639999684,[-0.066875],[-0.0425],[1],[0],[0],[1.6843167999759316],['target'],831797,001,2024-10-05_14h25.49.281,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h25.57.949701 +0530,
19,0,19,0,33.837758900015615,,33.81518799997866,5,33.837758900015615,33.837758900015615,0.01529760000994429,35.67856119998032,[-0.454375],[-0.288125],[1],[0],[0],[1.8484137000050396],['target'],831797,001,2024-10-05_14h25.49.281,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h25.57.949701 +0530,
20,0,20,0,35.70497830002569,,35.682217599998694,5,35.70497830002569,35.70497830002569,0.015645199979189783,37.611507199995685,[-0.45],[0.425625],[1],[0],[0],[1.9139771000482142],['target'],831797,001,2024-10-05_14h25.49.281,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h25.57.949701 +0530,
21,0,21,0,37.63790600001812,,37.61527000000933,5,37.63790600001812,37.63790600001812,0.01536580000538379,39.49489209998865,[-0.464375],[-0.43],[1],[0],[0],[1.864648999995552],['target'],831797,001,2024-10-05_14h25.49.281,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h25.57.949701 +0530,
22,0,22,0,39.538684399973135,,39.49844270001631,10,39.538684399973135,39.538684399973135,0.028829900023993105,41.49589859996922,[-0.204375],[-0.3775],[1],[0],[0],[1.968501000024844],[],831797,001,2024-10-05_14h25.49.281,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h25.57.949701 +0530,
23,0,23,0,41.52160989999538,,41.49872640002286,5,41.52160989999538,41.52160989999538,0.0152766999672167,42.88027089997195,[0.04625],[0.120625],[1],[0],[0],[1.3662037000176497],['target'],831797,001,2024-10-05_14h25.49.281,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h25.57.949701 +0530,
24,0,24,0,42.932960300007835,,42.88739639997948,5,42.932960300007835,42.932960300007835,0.034879200044088066,44.64546710002469,[-0.29875],[-0.139375],[1],[0],[0],[1.7243229000014253],['target'],831797,001,2024-10-05_14h25.49.281,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h25.57.949701 +0530,
25,0,25,0,44.681368199991994,,44.651012999995146,5,44.681368199991994,44.681368199991994,0.022870399989187717,46.677366800024174,[0.260625],[0.0675],[1],[0],[0],[2.0042507000034675],['target'],831797,001,2024-10-05_14h25.49.281,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h25.57.949701 +0530,
26,0,26,0,46.70256479998352,,46.68091400002595,5,46.70256479998352,46.70256479998352,0.015011899988166988,48.26151340000797,[-0.2775],[-0.364375],[1],[0],[0],[1.5658703000517562],['target'],831797,001,2024-10-05_14h25.49.281,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h25.57.949701 +0530,
27,0,27,0,48.28789300000062,,48.265164499985985,5,48.28789300000062,48.28789300000062,0.015510700002778322,49.811938099970575,[-0.06],[-0.34625],[1],[0],[0],[1.5314587999600917],['target'],831797,001,2024-10-05_14h25.49.281,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h25.57.949701 +0530,
28,0,28,0,49.86034130002372,,49.814787600014824,10,49.86034130002372,49.86034130002372,0.03180719999363646,51.77807669999311,[0.460625],[0.171875],[1],[0],[0],[1.9314566000248305],['target'],831797,001,2024-10-05_14h25.49.281,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h25.57.949701 +0530,
29,0,29,0,51.80550279997988,,51.781400299980305,5,51.80550279997988,51.80550279997988,0.014964699978008866,53.69593829999212,[-0.153125],[0.34125],[1],[0],[0],[1.8995780000113882],['target'],831797,001,2024-10-05_14h25.49.281,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h25.57.949701 +0530,
30,0,30,0,53.72754709998844,,53.70077090000268,5,53.72754709998844,53.72754709998844,0.018655899970326573,55.52856449998217,[-0.36],[-0.2475],[1],[0],[0],[1.8095258999965154],['target'],831797,001,2024-10-05_14h25.49.281,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h25.57.949701 +0530,
31,0,31,0,55.55520110001089,,55.53273390000686,5,55.55520110001089,55.55520110001089,0.014419499959331006,57.3608381000231,[0.376875],[-0.105625],[1],[0],[0],[1.8139297000016086],['target'],831797,001,2024-10-05_14h25.49.281,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h25.57.949701 +0530,
32,0,32,0,57.48945420002565,,57.36608900001738,10,57.48945420002565,57.48945420002565,0.1105105999740772,59.19427999999607,[0.29625],[-0.4325],[1],[0],[0],[1.7181502999737859],['target'],831797,001,2024-10-05_14h25.49.281,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h25.57.949701 +0530,
33,0,33,0,59.243935199978296,,59.19955909997225,10,59.243935199978296,59.243935199978296,0.033292400010395795,60.628822900005616,[0.193125],[-0.08875],[1],[0],[0],[1.3966575000085868],['target'],831797,001,2024-10-05_14h25.49.281,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h25.57.949701 +0530,
34,0,34,0,60.65655959997093,,60.632404699979816,5,60.65655959997093,60.65655959997093,0.01685640000505373,62.393817299976945,[-0.44625],[0.191875],[1],[0],[0],[1.7448516000295058],['target'],831797,001,2024-10-05_14h25.49.281,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h25.57.949701 +0530,
35,0,35,0,62.44320829998469,,62.39745859999675,10,62.44320829998469,62.44320829998469,0.033151599986013025,64.21077900001546,[-0.499375],[0.149375],[1],[0],[0],[1.7805913999909535],['target'],831797,001,2024-10-05_14h25.49.281,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h25.57.949701 +0530,
36,0,36,0,64.26187470002333,,64.21444080001675,10,64.26187470002333,64.26187470002333,0.03018750000046566,66.31110320001608,[-0.426875],[-0.45125],[1],[0],[0],[2.066653099958785],['target'],831797,001,2024-10-05_14h25.49.281,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h25.57.949701 +0530,
37,0,37,0,66.3469789000228,,66.31636890000664,5,66.3469789000228,66.3469789000228,0.023242899973411113,67.91092110000318,[-0.116875],[0.424375],[1],[0],[0],[1.5720887000206858],['target'],831797,001,2024-10-05_14h25.49.281,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h25.57.949701 +0530,
38,0,38,0,67.94927410001401,,67.91638409998268,5,67.94927410001401,67.94927410001401,0.021104799991007894,70.27683450002223,[0.32125],[0.394375],[1],[0],[0],[2.340120700013358],['target'],831797,001,2024-10-05_14h25.49.281,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h25.57.949701 +0530,
39,0,39,0,70.32106139999814,,70.28069719998166,10,70.32106139999814,70.32106139999814,0.02932820003479719,72.81130970001686,[0.151875],[0.09],[1],[0],[0],[2.5014985000016168],['target'],831797,001,2024-10-05_14h25.49.281,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h25.57.949701 +0530,
40,0,40,0,72.86003470001742,,72.81418799998937,10,72.86003470001742,72.86003470001742,0.030042099999263883,74.9277336000232,[0.18375],[-0.17],[1],[0],[0],[2.0835585999884643],['target'],831797,001,2024-10-05_14h25.49.281,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h25.57.949701 +0530,
41,0,41,0,74.97226469998714,,74.9305444000056,10,74.97226469998714,74.97226469998714,0.0248585999943316,76.87875839998014,[0.218125],[-0.43625],[1],[0],[0],[1.9235102999955416],['target'],831797,001,2024-10-05_14h25.49.281,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h25.57.949701 +0530,
42,0,42,0,76.92370059998939,,76.88346029998502,10,76.92370059998939,76.92370059998939,0.029492300003767014,79.8115289999987,[-0.45125],[0.419375],[1],[0],[0],[2.8987435000017285],['target'],831797,001,2024-10-05_14h25.49.281,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h25.57.949701 +0530,
43,0,43,0,79.84503919997951,,79.81623509997735,5,79.84503919997951,79.84503919997951,0.018944900017231703,81.27773019997403,[-0.0425],[0.26125],[1],[0],[0],[1.4430797999957576],['target'],831797,001,2024-10-05_14h25.49.281,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h25.57.949701 +0530,
44,0,44,0,81.30800830002408,,81.28276139998343,5,81.30800830002408,81.30800830002408,0.015408099978230894,83.22737380000763,[-0.3825],[0.441875],[1],[0],[0],[1.9295249999850057],['target'],831797,001,2024-10-05_14h25.49.281,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h25.57.949701 +0530,
45,0,45,0,83.2513335000258,,83.23043860000325,5,83.2513335000258,83.2513335000258,0.013910399982705712,84.59540519997245,[-0.1025],[0.44875],[1],[0],[0],[1.3510248000384308],['target'],831797,001,2024-10-05_14h25.49.281,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h25.57.949701 +0530,
46,0,46,0,84.61884200002532,,84.5982609000057,5,84.61884200002532,84.61884200002532,0.013345200044568628,85.96053229999961,[-0.080625],[-0.07125],[1],[0],[0],[1.3488725000061095],['target'],831797,001,2024-10-05_14h25.49.281,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h25.57.949701 +0530,
47,0,47,0,86.01120730000548,,85.96526809997158,10,86.01120730000548,86.01120730000548,0.031567600031849,87.19322080002166,[-0.119375],[-0.080625],[1],[0],[0],[1.1967330999905244],['target'],831797,001,2024-10-05_14h25.49.281,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h25.57.949701 +0530,
48,0,48,0,87.23624210001435,,87.19695710000815,10,87.23624210001435,87.23624210001435,0.029035400017164648,89.06081629998516,[0.185625],[0.38125],[1],[0],[0],[1.8349457999574952],['target'],831797,001,2024-10-05_14h25.49.281,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h25.57.949701 +0530,
49,0,49,0,89.09500829997705,,89.06534979998833,5,89.09500829997705,89.09500829997705,0.018092900048941374,91.61154120002175,[0.4825],[0.10625],[1],[0],[0],[2.5287013999768533],[],831797,001,2024-10-05_14h25.49.281,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h25.57.949701 +0530,
50,0,50,0,91.66743590001715,,91.61677650001366,10,91.66743590001715,91.66743590001715,0.032314399955794215,93.46114999998827,[-0.145],[0.040625],[1],[0],[0],[1.8125341999693774],['target'],831797,001,2024-10-05_14h25.49.281,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h25.57.949701 +0530,
51,0,51,0,93.49199379998026,,93.46465629996965,5,93.49199379998026,93.49199379998026,0.015167500008828938,95.12659419997362,[-0.364375],[-0.468125],[1],[0],[0],[1.64696779998485],['target'],831797,001,2024-10-05_14h25.49.281,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h25.57.949701 +0530,
52,0,52,0,95.15789949998725,,95.1305079999729,5,95.15789949998725,95.15789949998725,0.01591849996475503,96.41096509998897,[0.031875],[0.100625],[1],[0],[0],[1.2648620000109076],['target'],831797,001,2024-10-05_14h25.49.281,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h25.57.949701 +0530,
53,0,53,0,96.4423836999922,,96.41436799999792,5,96.4423836999922,96.4423836999922,0.014338799985125661,98.07602999999654,[0.309375],[0.043125],[1],[0],[0],[1.6480753000359982],['target'],831797,001,2024-10-05_14h25.49.281,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h25.57.949701 +0530,
54,0,54,0,98.10881449998124,,98.07973240001593,5,98.10881449998124,98.10881449998124,0.01588849996915087,99.64435989997583,[-0.495625],[-0.398125],[1],[0],[0],[1.5488839999889024],['target'],831797,001,2024-10-05_14h25.49.281,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h25.57.949701 +0530,
55,0,55,0,99.67226830002619,,99.64715350000188,5,99.67226830002619,99.67226830002619,0.013467199984006584,100.07740589999594,[-0.495625],[-0.398125],[1],[0],[0],[0.41677539999363944],[],831797,001,2024-10-05_14h25.49.281,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h25.57.949701 +0530,
56,0,56,0,100.10644549998688,,100.08035070000915,5,100.10644549998688,100.10644549998688,0.014268100028857589,102.14258340001106,[0.270625],[0.11625],[1],[0],[0],[2.0481507000513375],['target'],831797,001,2024-10-05_14h25.49.281,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h25.57.949701 +0530,
57,0,57,0,102.1818608000176,,102.14726759999758,5,102.1818608000176,102.1818608000176,0.024233500007539988,103.56048589997226,[0.11375],[-0.04],[1],[0],[0],[1.389252300024964],['target'],831797,001,2024-10-05_14h25.49.281,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h25.57.949701 +0530,
58,0,58,0,103.61896009999327,,103.56665499997325,10,103.61896009999327,103.61896009999327,0.04079339996678755,105.36017040000297,[-0.193125],[-0.23875],[1],[0],[0],[1.7536051999777555],['target'],831797,001,2024-10-05_14h25.49.281,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h25.57.949701 +0530,
59,0,59,0,105.38646090001566,,105.36417740001343,5,105.38646090001566,105.38646090001566,0.015619400015566498,106.86049569997704,[0.130625],[0.01125],[1],[0],[0],[1.4809747000108473],['target'],831797,001,2024-10-05_14h25.49.281,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h25.57.949701 +0530,
60,0,60,0,106.91433250001865,,106.8643476999714,10,106.91433250001865,106.91433250001865,0.037009799969382584,108.41144489997532,[0.38875],[-0.154375],[1],[0],[0],[1.510231299966108],['target'],831797,001,2024-10-05_14h25.49.281,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h25.57.949701 +0530,
61,0,61,0,108.46495529997628,,108.41684030002216,10,108.46495529997628,108.46495529997628,0.03341890004230663,109.9602409999934,[0.22875],[-0.203125],[1],[0],[0],[1.5106823000242002],['target'],831797,001,2024-10-05_14h25.49.281,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h25.57.949701 +0530,
62,0,62,0,110.00605099997483,,109.96398890001001,10,110.00605099997483,110.00605099997483,0.02961750002577901,111.6769895000034,[0.485],[-0.335],[1],[0],[0],[1.683764900022652],['target'],831797,001,2024-10-05_14h25.49.281,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h25.57.949701 +0530,
63,0,63,0,111.71587989997352,,111.68073010002263,5,111.71587989997352,111.71587989997352,0.01932320004561916,113.37639400002081,[0.011875],[-0.0925],[1],[0],[0],[1.6764187999651767],['target'],831797,001,2024-10-05_14h25.49.281,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h25.57.949701 +0530,
64,0,64,0,113.41487139998935,,113.38088529999368,5,113.41487139998935,113.41487139998935,0.02141070005018264,115.92607919999864,[0.018125],[-0.000625],[1],[0],[0],[2.5242654000176117],[],831797,001,2024-10-05_14h25.49.281,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h25.57.949701 +0530,
65,0,65,0,115.95826290000696,,115.93013459997019,5,115.95826290000696,115.95826290000696,0.018411700031720102,117.46012399997562,[-0.11375],[0.023125],[1],[0],[0],[1.5120127000263892],['target'],831797,001,2024-10-05_14h25.49.281,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h25.57.949701 +0530,
66,0,66,0,117.51034430001164,,117.46348119998584,10,117.51034430001164,117.51034430001164,0.033815600036177784,119.17649159999564,[-0.103125],[-0.236875],[1],[0],[0],[1.6788207999779843],['target'],831797,001,2024-10-05_14h25.49.281,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h25.57.949701 +0530,
67,0,67,0,119.20775220001815,,119.18026659998577,5,119.20775220001815,119.20775220001815,0.01777790003689006,120.95957649999764,[0.3],[-0.293125],[1],[0],[0],[1.7619485000032],['target'],831797,001,2024-10-05_14h25.49.281,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h25.57.949701 +0530,
68,0,68,0,120.99192920001224,,120.96486309997272,5,120.99192920001224,120.99192920001224,0.01862070005154237,122.32630379998591,[0.249375],[-0.2525],[1],[0],[0],[1.343516599969007],['target'],831797,001,2024-10-05_14h25.49.281,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h25.57.949701 +0530,
69,0,69,0,122.37829369999235,,122.33166580001125,10,122.37829369999235,122.37829369999235,0.03355579997878522,123.82744010002352,[0.284375],[-0.058125],[1],[0],[0],[1.4632183999638073],['target'],831797,001,2024-10-05_14h25.49.281,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h25.57.949701 +0530,
70,0,70,0,123.86225840001134,,123.8348660999909,5,123.86225840001134,123.86225840001134,0.020000500022433698,125.24355780001497,[0.284375],[-0.2925],[1],[0],[0],[1.389765299973078],['target'],831797,001,2024-10-05_14h25.49.281,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h25.57.949701 +0530,
71,0,71,0,125.29953560000286,,125.24751040001865,10,125.29953560000286,125.29953560000286,0.03692029998637736,127.81012550002197,[0.016875],[0.43125],[1],[0],[0],[2.5259915000060573],['target'],831797,001,2024-10-05_14h25.49.281,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h25.57.949701 +0530,
72,0,72,0,127.8697291999706,,127.81522270001005,10,127.8697291999706,127.8697291999706,0.038239500019699335,128.80882909998763,[-0.006875],[0.39875],[1],[0],[0],[0.956130700011272],['target'],831797,001,2024-10-05_14h25.49.281,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h25.57.949701 +0530,
73,0,73,0,128.84145259996876,,128.8126642999705,5,128.84145259996876,128.84145259996876,0.01919699995778501,130.17575759999454,[0.125],[-0.03375],[1],[0],[0],[1.3442348000244237],['target'],831797,001,2024-10-05_14h25.49.281,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h25.57.949701 +0530,
74,0,74,0,130.20352570002433,,130.17980969999917,5,130.20352570002433,130.20352570002433,0.016867800033651292,132.15987159998622,[-0.40625],[-0.23875],[1],[0],[0],[1.96332620002795],['target'],831797,001,2024-10-05_14h25.49.281,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h25.57.949701 +0530,
75,0,75,0,132.18640230002347,,132.16290559998015,5,132.18640230002347,132.18640230002347,0.01632279995828867,133.57655019999947,[-0.429375],[-0.075625],[1],[0],[0],[1.3973953000386246],['target'],831797,001,2024-10-05_14h25.49.281,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h25.57.949701 +0530,
76,0,76,0,133.60629500000505,,133.58162249997258,5,133.60629500000505,133.60629500000505,0.017353400005958974,135.3588303999859,[-0.36375],[-0.265625],[1],[0],[0],[1.7605401999899186],[],831797,001,2024-10-05_14h25.49.281,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h25.57.949701 +0530,
77,0,77,0,135.39303420000942,,135.36304000002565,5,135.39303420000942,135.39303420000942,0.017996499955188483,137.0594046000042,[-0.073125],[-0.299375],[1],[0],[0],[1.678598799975589],['target'],831797,001,2024-10-05_14h25.49.281,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h25.57.949701 +0530,
78,0,78,0,137.10908560000826,,137.06343500001822,10,137.10908560000826,137.10908560000826,0.03266169998096302,138.64211149996845,[0.08875],[-0.05375],[1],[0],[0],[1.5461744000203907],['target'],831797,001,2024-10-05_14h25.49.281,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h25.57.949701 +0530,
79,0,79,0,138.687274899974,,138.6487719999859,5,138.687274899974,138.687274899974,0.02498720004223287,140.10868000000482,[0.11125],[0.0725],[1],[0],[0],[1.4359087000484578],['target'],831797,001,2024-10-05_14h25.49.281,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h25.57.949701 +0530,
80,0,80,0,140.1648564999923,,140.1139727999689,10,140.1648564999923,140.1648564999923,0.03737159998854622,141.64249990001554,[0.214375],[-0.114375],[1],[0],[0],[1.4917578999884427],['target'],831797,001,2024-10-05_14h25.49.281,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h25.57.949701 +0530,
81,0,81,0,141.6940806999919,,141.6474761000136,10,141.6940806999919,141.6940806999919,0.033384100010152906,143.09218889998738,[0.2175],[0.07],[1],[0],[0],[1.4118393999524415],['target'],831797,001,2024-10-05_14h25.49.281,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h25.57.949701 +0530,
82,0,82,0,143.15101239999058,,143.09744809998665,10,143.15101239999058,143.15101239999058,0.03578500001458451,144.9423188000219,[-0.064375],[-0.401875],[1],[0],[0],[1.8096606999752112],['target'],831797,001,2024-10-05_14h25.49.281,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h25.57.949701 +0530,
